client_id,invoice_no,date,items,invoice_value
12477,543737,2011-02-11 12:45:00,SET OF 3 CAKE TINS PANTRY DESIGN,59.400000000000006
12477,550137,2011-04-14 13:59:00,PACK OF 72 RETROSPOT CAKE CASES,13.200000000000001
12477,564856,2011-08-31 09:11:00,JUMBO BAG RED RETROSPOT,20.8
12477,576910,2011-11-17 09:51:00,PACK OF 72 RETROSPOT CAKE CASES,13.200000000000001
12478,580752,2011-12-06 09:56:00,BAKING SET 9 PIECE RETROSPOT|LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN|RETROSPOT TEA SET CERAMIC 11 PC,108.9
12479,579152,2011-11-28 13:26:00,PACK OF 72 RETROSPOT CAKE CASES|SET OF 3 CAKE TINS PANTRY DESIGN,28.050000000000004
12480,540480,2011-01-07 15:27:00,BAKING SET 9 PIECE RETROSPOT|SET OF 3 CAKE TINS PANTRY DESIGN,44.550000000000004
12480,546851,2011-03-17 13:23:00,REGENCY CAKESTAND 3 TIER,38.25
12480,560569,2011-07-19 14:04:00,REGENCY CAKESTAND 3 TIER,12.75
12481,539636,2010-12-20 15:15:00,JAM MAKING SET PRINTED,34.8
12481,540414,2011-01-07 10:32:00,BAKING SET 9 PIECE RETROSPOT,14.850000000000001
12481,547925,2011-03-28 13:57:00,ASSORTED COLOUR BIRD ORNAMENT|JAM MAKING SET PRINTED,61.839999999999996
12481,553731,2011-05-19 08:26:00,RETROSPOT TEA SET CERAMIC 11 PC,14.850000000000001
12481,556517,2011-06-13 10:52:00,JAM MAKING SET PRINTED,34.8
12481,569563,2011-10-05 09:46:00,JAM MAKING SET PRINTED,34.8
12483,551278,2011-04-27 13:13:00,LUNCH BAG RED RETROSPOT,16.5
12483,556194,2011-06-09 12:20:00,SPOTTY BUNTING,44.550000000000004
12483,565287,2011-09-02 11:42:00,SPOTTY BUNTING,44.550000000000004
12484,540469,2011-01-07 14:04:00,LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN|REGENCY CAKESTAND 3 TIER|WHITE HANGING HEART T-LIGHT HOLDER,80.7
12484,557007,2011-06-16 11:30:00,LUNCH BAG RED RETROSPOT|SPOTTY BUNTING,39.599999999999994
12484,564734,2011-08-28 13:32:00,LUNCH BAG CARS BLUE|LUNCH BAG SPACEBOY DESIGN|PARTY BUNTING|SET OF 3 CAKE TINS PANTRY DESIGN|SPOTTY BUNTING,49.5
12484,574550,2011-11-04 15:18:00,PAPER CHAIN KIT 50'S CHRISTMAS|WHITE HANGING HEART T-LIGHT HOLDER,23.6
12488,568137,2011-09-25 10:34:00,RETROSPOT TEA SET CERAMIC 11 PC,14.850000000000001
12488,579529,2011-11-30 08:50:00,BAKING SET 9 PIECE RETROSPOT|RETROSPOT TEA SET CERAMIC 11 PC,29.700000000000003
12489,540463,2011-01-07 13:13:00,BAKING SET 9 PIECE RETROSPOT|RETROSPOT TEA SET CERAMIC 11 PC,44.550000000000004
12490,541120,2011-01-14 09:13:00,JUMBO BAG RED RETROSPOT|LUNCH BAG RED RETROSPOT,36.0
12490,552325,2011-05-09 09:47:00,JUMBO BAG RED RETROSPOT|LUNCH BAG RED RETROSPOT,37.3
12490,557489,2011-06-20 14:58:00,JUMBO BAG RED RETROSPOT,41.6
12490,561029,2011-07-24 11:25:00,RETROSPOT TEA SET CERAMIC 11 PC,14.850000000000001
12490,564912,2011-08-31 12:33:00,JUMBO BAG RED RETROSPOT,41.6
12490,565854,2011-09-07 13:22:00,LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN,33.0
12490,574068,2011-11-02 14:51:00,JUMBO BAG RED RETROSPOT,41.6
12490,577856,2011-11-22 11:19:00,LUNCH BAG RED RETROSPOT,16.5
12490,580536,2011-12-04 16:07:00,RETROSPOT TEA SET CERAMIC 11 PC,29.700000000000003
12491,573868,2011-11-01 12:18:00,RETROSPOT TEA SET CERAMIC 11 PC,14.850000000000001
12493,554826,2011-05-26 14:53:00,LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT,33.0
12493,558124,2011-06-27 10:17:00,LUNCH BAG SPACEBOY DESIGN,16.5
12494,544200,2011-02-17 10:08:00,LUNCH BAG RED RETROSPOT,16.5
12494,554940,2011-05-27 13:49:00,LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN,33.0
12494,573402,2011-10-30 15:44:00,PACK OF 72 RETROSPOT CAKE CASES,13.200000000000001
12498,577299,2011-11-18 12:52:00,LUNCH BAG CARS BLUE,33.0
12500,557972,2011-06-24 10:16:00,JUMBO BAG RED RETROSPOT,20.8
12501,540458,2011-01-07 12:28:00,BAKING SET 9 PIECE RETROSPOT|JAM MAKING SET PRINTED|LUNCH BAG RED RETROSPOT|PACK OF 72 RETROSPOT CAKE CASES,61.95
12502,543055,2011-02-03 10:41:00,REGENCY CAKESTAND 3 TIER,76.5
12502,546755,2011-03-16 13:29:00,REGENCY CAKESTAND 3 TIER,76.5
12502,552040,2011-05-06 08:19:00,REGENCY CAKESTAND 3 TIER,76.5
12502,562273,2011-08-04 09:55:00,NATURAL SLATE HEART CHALKBOARD|REGENCY CAKESTAND 3 TIER,106.95
12502,565519,2011-09-05 11:52:00,JUMBO BAG RED RETROSPOT|REGENCY CAKESTAND 3 TIER|RETROSPOT TEA SET CERAMIC 11 PC,210.85
12506,550821,2011-04-21 08:54:00,JAM MAKING SET WITH JARS,4.25
12507,543822,2011-02-14 09:24:00,JAM MAKING SET WITH JARS|RETROSPOT TEA SET CERAMIC 11 PC,119.7
12507,559187,2011-07-07 10:20:00,JAM MAKING SET WITH JARS,46.75
12507,561669,2011-07-28 17:09:00,REGENCY CAKESTAND 3 TIER,25.5
12508,575692,2011-11-10 16:27:00,PAPER CHAIN KIT 50'S CHRISTMAS|RETROSPOT TEA SET CERAMIC 11 PC,22.75
12508,576064,2011-11-13 15:37:00,RETROSPOT TEA SET CERAMIC 11 PC,19.8
12509,545181,2011-02-28 14:45:00,PARTY BUNTING,49.5
12512,569527,2011-10-04 14:53:00,PARTY BUNTING|REX CASH+CARRY JUMBO SHOPPER|WHITE HANGING HEART T-LIGHT HOLDER,11.8
12513,563753,2011-08-19 10:51:00,JAM MAKING SET PRINTED|JAM MAKING SET WITH JARS,42.9
12514,546875,2011-03-17 16:38:00,LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN,49.5
12515,539752,2010-12-21 15:43:00,REGENCY CAKESTAND 3 TIER|SET OF 3 CAKE TINS PANTRY DESIGN,40.35
12516,556469,2011-06-12 11:37:00,JUMBO BAG RED RETROSPOT,83.2
12516,567959,2011-09-23 09:13:00,JUMBO BAG RED RETROSPOT,104.0
12517,555383,2011-06-02 15:13:00,BAKING SET 9 PIECE RETROSPOT|JUMBO BAG RED RETROSPOT|LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|PACK OF 72 RETROSPOT CAKE CASES,28.91
12517,562537,2011-08-05 15:02:00,JAM MAKING SET WITH JARS|PAPER CHAIN KIT 50'S CHRISTMAS|SET OF 3 CAKE TINS PANTRY DESIGN,58.050000000000004
12517,568472,2011-09-27 11:50:00,JUMBO BAG RED RETROSPOT|LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN|RETROSPOT TEA SET CERAMIC 11 PC,68.65
12517,575886,2011-11-11 13:57:00,PACK OF 72 RETROSPOT CAKE CASES,6.6000000000000005
12519,570007,2011-10-07 09:26:00,PACK OF 72 RETROSPOT CAKE CASES,13.200000000000001
12520,546365,2011-03-11 11:35:00,BAKING SET 9 PIECE RETROSPOT|PACK OF 72 RETROSPOT CAKE CASES|PARTY BUNTING|REGENCY CAKESTAND 3 TIER,60.6
12520,547715,2011-03-25 08:50:00,PARTY BUNTING|REGENCY CAKESTAND 3 TIER,45.3
12520,553741,2011-05-19 09:37:00,SPOTTY BUNTING,14.850000000000001
12520,560728,2011-07-20 14:38:00,REGENCY CAKESTAND 3 TIER|RETROSPOT TEA SET CERAMIC 11 PC|SPOTTY BUNTING,67.95
12520,567666,2011-09-21 15:23:00,SPOTTY BUNTING,29.700000000000003
12523,546770,2011-03-16 15:17:00,REGENCY CAKESTAND 3 TIER|SET OF 3 CAKE TINS PANTRY DESIGN,27.6
12523,561470,2011-07-27 13:14:00,RETROSPOT TEA SET CERAMIC 11 PC|SPOTTY BUNTING,29.700000000000003
12523,563897,2011-08-21 10:44:00,BAKING SET 9 PIECE RETROSPOT|RETROSPOT TEA SET CERAMIC 11 PC,29.700000000000003
12523,564226,2011-08-24 10:13:00,RETROSPOT TEA SET CERAMIC 11 PC,14.850000000000001
12523,577512,2011-11-20 12:55:00,REGENCY CAKESTAND 3 TIER,25.5
12524,540562,2011-01-10 10:35:00,LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT,49.5
12524,553842,2011-05-19 12:24:00,JAM MAKING SET WITH JARS|LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT,94.5
12526,565765,2011-09-06 14:19:00,BAKING SET 9 PIECE RETROSPOT,14.850000000000001
12526,571304,2011-10-17 09:37:00,LUNCH BAG CARS BLUE|RETROSPOT TEA SET CERAMIC 11 PC,31.35
12528,542621,2011-01-31 09:05:00,PACK OF 72 RETROSPOT CAKE CASES|REGENCY CAKESTAND 3 TIER,25.950000000000003
12528,545916,2011-03-08 11:46:00,REGENCY CAKESTAND 3 TIER|SET OF 3 CAKE TINS PANTRY DESIGN,40.35
12528,570095,2011-10-07 11:57:00,REGENCY CAKESTAND 3 TIER,12.75
12528,579747,2011-11-30 14:40:00,REGENCY CAKESTAND 3 TIER,51.0
12530,540410,2011-01-07 10:04:00,JUMBO BAG RED RETROSPOT,19.5
12530,550665,2011-04-20 09:31:00,JUMBO BAG RED RETROSPOT,62.400000000000006
12530,562605,2011-08-08 10:59:00,JUMBO BAG RED RETROSPOT|LUNCH BAG RED RETROSPOT,58.1
12530,570637,2011-10-11 12:34:00,JUMBO BAG RED RETROSPOT|SPOTTY BUNTING,50.5
12534,561911,2011-08-01 10:26:00,ASSORTED COLOUR BIRD ORNAMENT|HEART OF WICKER SMALL,33.31999999999999
12535,555637,2011-06-06 12:47:00,BAKING SET 9 PIECE RETROSPOT|JAM MAKING SET WITH JARS,55.2
12535,566074,2011-09-09 08:48:00,BAKING SET 9 PIECE RETROSPOT,29.700000000000003
12536,570672,2011-10-11 14:52:00,ASSORTED COLOUR BIRD ORNAMENT|BAKING SET 9 PIECE RETROSPOT|JAM MAKING SET WITH JARS|JUMBO BAG RED RETROSPOT|PACK OF 72 RETROSPOT CAKE CASES|REGENCY CAKESTAND 3 TIER|RETROSPOT TEA SET CERAMIC 11 PC,128.22
12538,575707,2011-11-10 17:16:00,JAM MAKING SET WITH JARS|SET OF 3 CAKE TINS PANTRY DESIGN,40.35
12539,540550,2011-01-10 09:11:00,JAM MAKING SET PRINTED|JAM MAKING SET WITH JARS|PARTY BUNTING|REGENCY CAKESTAND 3 TIER|RETROSPOT TEA SET CERAMIC 11 PC|SET OF 3 CAKE TINS PANTRY DESIGN,274.35
12539,542303,2011-01-27 11:05:00,JAM MAKING SET PRINTED|JAM MAKING SET WITH JARS|PARTY BUNTING|REGENCY CAKESTAND 3 TIER|RETROSPOT TEA SET CERAMIC 11 PC|SET OF 3 CAKE TINS PANTRY DESIGN,274.35
12539,547387,2011-03-22 16:00:00,JAM MAKING SET PRINTED|JAM MAKING SET WITH JARS|PARTY BUNTING,102.0
12539,577039,2011-11-17 13:30:00,JAM MAKING SET PRINTED|JAM MAKING SET WITH JARS|REGENCY CAKESTAND 3 TIER,144.9
12540,538525,2010-12-13 09:39:00,REGENCY CAKESTAND 3 TIER,127.5
12540,540801,2011-01-11 12:25:00,ASSORTED COLOUR BIRD ORNAMENT|PACK OF 72 RETROSPOT CAKE CASES|REGENCY CAKESTAND 3 TIER,256.0
12540,542905,2011-02-01 15:11:00,ASSORTED COLOUR BIRD ORNAMENT,67.6
12540,547703,2011-03-24 17:10:00,ASSORTED COLOUR BIRD ORNAMENT|PACK OF 72 RETROSPOT CAKE CASES|REGENCY CAKESTAND 3 TIER,182.8
12540,551868,2011-05-04 16:29:00,ASSORTED COLOUR BIRD ORNAMENT|PACK OF 72 RETROSPOT CAKE CASES,80.8
12540,555095,2011-05-31 13:32:00,ASSORTED COLOUR BIRD ORNAMENT|BAKING SET 9 PIECE RETROSPOT|REGENCY CAKESTAND 3 TIER,272.5
12540,555726,2011-06-06 16:23:00,REGENCY CAKESTAND 3 TIER,12.75
12540,559173,2011-07-07 10:03:00,SET OF 3 CAKE TINS PANTRY DESIGN,14.850000000000001
12540,561093,2011-07-25 10:01:00,ASSORTED COLOUR BIRD ORNAMENT|LUNCH BAG RED RETROSPOT|PACK OF 72 RETROSPOT CAKE CASES|WHITE HANGING HEART T-LIGHT HOLDER,132.7
12540,564201,2011-08-24 08:09:00,ASSORTED COLOUR BIRD ORNAMENT|BAKING SET 9 PIECE RETROSPOT|SPOTTY BUNTING,127.0
12540,566040,2011-09-08 13:38:00,REGENCY CAKESTAND 3 TIER,12.75
12540,567340,2011-09-19 15:02:00,ASSORTED COLOUR BIRD ORNAMENT|PACK OF 72 RETROSPOT CAKE CASES,94.32000000000001
12540,568001,2011-09-23 11:35:00,SPOTTY BUNTING|WHITE HANGING HEART T-LIGHT HOLDER,154.20000000000002
12540,571665,2011-10-18 12:59:00,ASSORTED COLOUR BIRD ORNAMENT,54.08
12540,577476,2011-11-20 11:31:00,ASSORTED COLOUR BIRD ORNAMENT|PACK OF 72 RETROSPOT CAKE CASES|PARTY BUNTING|SPOTTY BUNTING,178.47
12541,545585,2011-03-04 09:32:00,BAKING SET 9 PIECE RETROSPOT|PACK OF 72 RETROSPOT CAKE CASES,28.050000000000004
12544,574301,2011-11-03 16:15:00,ASSORTED COLOUR BIRD ORNAMENT|JAM MAKING SET WITH JARS|PAPER CHAIN KIT 50'S CHRISTMAS,56.72
12545,547790,2011-03-25 12:04:00,REGENCY CAKESTAND 3 TIER,12.75
12546,567968,2011-09-23 09:44:00,PAPER CHAIN KIT 50'S CHRISTMAS|RETROSPOT TEA SET CERAMIC 11 PC,47.400000000000006
12550,567653,2011-09-21 14:35:00,JAM MAKING SET PRINTED|JAM MAKING SET WITH JARS|PARTY BUNTING|SPOTTY BUNTING,77.55
12551,539351,2010-12-17 11:23:00,JUMBO BAG RED RETROSPOT,19.5
12552,573508,2011-10-31 12:11:00,ASSORTED COLOUR BIRD ORNAMENT,13.52
12553,541138,2011-01-14 10:42:00,BAKING SET 9 PIECE RETROSPOT|JUMBO BAG RED RETROSPOT|LUNCH BAG RED RETROSPOT,50.85
12553,545583,2011-03-04 09:08:00,BAKING SET 9 PIECE RETROSPOT|JUMBO BAG RED RETROSPOT|RETROSPOT TEA SET CERAMIC 11 PC,88.2
12553,547722,2011-03-25 10:19:00,LUNCH BAG RED RETROSPOT,16.5
12553,553843,2011-05-19 12:29:00,JUMBO BAG RED RETROSPOT|LUNCH BAG RED RETROSPOT,53.8
12553,559422,2011-07-08 12:00:00,JUMBO BAG RED RETROSPOT|LUNCH BAG RED RETROSPOT,58.1
12553,563926,2011-08-21 14:42:00,JUMBO BAG RED RETROSPOT|RETROSPOT TEA SET CERAMIC 11 PC,35.650000000000006
12553,570841,2011-10-12 14:18:00,JUMBO BAG RED RETROSPOT|LUNCH BAG RED RETROSPOT,58.1
12553,576245,2011-11-14 13:40:00,LUNCH BAG RED RETROSPOT,16.5
12553,580120,2011-12-01 16:38:00,JUMBO BAG RED RETROSPOT,41.6
12556,559665,2011-07-11 13:35:00,HEART OF WICKER LARGE|HEART OF WICKER SMALL|WHITE HANGING HEART T-LIGHT HOLDER,27.25
12556,572065,2011-10-20 13:06:00,ASSORTED COLOUR BIRD ORNAMENT|REGENCY CAKESTAND 3 TIER|WHITE HANGING HEART T-LIGHT HOLDER,38.04
12557,536944,2010-12-03 12:20:00,LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT,260.5
12557,547972,2011-03-28 16:41:00,LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT,300.0
12557,558871,2011-07-04 13:19:00,LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT,290.0
12557,578321,2011-11-23 16:59:00,LUNCH BAG CARS BLUE,290.0
12558,580158,2011-12-02 10:41:00,JUMBO BAG RED RETROSPOT,20.8
12559,541877,2011-01-24 10:12:00,REGENCY CAKESTAND 3 TIER,25.5
12560,560590,2011-07-19 15:55:00,JAM MAKING SET PRINTED|JAM MAKING SET WITH JARS,42.9
12560,580511,2011-12-04 13:54:00,PACK OF 72 RETROSPOT CAKE CASES,13.200000000000001
12562,554648,2011-05-25 12:44:00,JUMBO BAG RED RETROSPOT|RETROSPOT TEA SET CERAMIC 11 PC,35.650000000000006
12562,557069,2011-06-16 15:22:00,LUNCH BAG CARS BLUE|LUNCH BAG SPACEBOY DESIGN|RETROSPOT TEA SET CERAMIC 11 PC,62.7
12562,562450,2011-08-05 08:40:00,RETROSPOT TEA SET CERAMIC 11 PC,59.400000000000006
12562,567191,2011-09-19 09:15:00,LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN,33.0
12562,571240,2011-10-14 14:55:00,JUMBO BAG RED RETROSPOT|LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN,53.8
12562,576941,2011-11-17 11:34:00,LUNCH BAG RED RETROSPOT,16.5
12566,566739,2011-09-14 14:30:00,BAKING SET 9 PIECE RETROSPOT,14.850000000000001
12567,537065,2010-12-05 11:57:00,LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|PARTY BUNTING|REGENCY CAKESTAND 3 TIER,81.75
12567,537468,2010-12-07 10:36:00,LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN,33.0
12567,543188,2011-02-04 11:45:00,BAKING SET 9 PIECE RETROSPOT|JAM MAKING SET PRINTED|JAM MAKING SET WITH JARS|LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN|PACK OF 72 RETROSPOT CAKE CASES|SET OF 3 CAKE TINS PANTRY DESIGN,133.65
12567,554097,2011-05-22 13:01:00,LUNCH BAG SPACEBOY DESIGN|SPOTTY BUNTING,46.2
12567,555933,2011-06-08 08:49:00,LUNCH BAG SPACEBOY DESIGN,16.5
12567,555936,2011-06-08 09:16:00,LUNCH BAG SPACEBOY DESIGN,16.5
12567,556507,2011-06-13 09:55:00,ASSORTED COLOUR BIRD ORNAMENT|JUMBO BAG RED RETROSPOT|LUNCH BAG CARS BLUE|RETROSPOT TEA SET CERAMIC 11 PC,79.19
12567,564173,2011-08-23 14:23:00,LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN|SPOTTY BUNTING,62.7
12567,565443,2011-09-04 14:22:00,ASSORTED COLOUR BIRD ORNAMENT|PARTY BUNTING|REGENCY CAKESTAND 3 TIER,97.84
12567,576927,2011-11-17 11:02:00,ASSORTED COLOUR BIRD ORNAMENT|LUNCH BAG RED RETROSPOT,43.54
12569,569867,2011-10-06 14:54:00,PACK OF 72 RETROSPOT CAKE CASES,13.200000000000001
12571,562894,2011-08-10 12:35:00,RETROSPOT TEA SET CERAMIC 11 PC,14.850000000000001
12571,573428,2011-10-31 10:19:00,PACK OF 72 RETROSPOT CAKE CASES,13.200000000000001
12572,571724,2011-10-19 08:20:00,REGENCY CAKESTAND 3 TIER,38.25
12572,579927,2011-12-01 09:20:00,REGENCY CAKESTAND 3 TIER,51.0
12573,551163,2011-04-26 15:52:00,ASSORTED COLOUR BIRD ORNAMENT|PARTY BUNTING|WHITE HANGING HEART T-LIGHT HOLDER,43.21
12576,559834,2011-07-13 10:02:00,HEART OF WICKER SMALL,19.799999999999997
12576,574343,2011-11-04 10:11:00,HEART OF WICKER SMALL,19.799999999999997
12577,539050,2010-12-15 16:21:00,HEART OF WICKER SMALL|REX CASH+CARRY JUMBO SHOPPER|SET OF 3 CAKE TINS PANTRY DESIGN,9.2
12577,574501,2011-11-04 13:15:00,REX CASH+CARRY JUMBO SHOPPER,1.9
12578,541115,2011-01-13 15:34:00,LUNCH BAG RED RETROSPOT,16.5
12578,577316,2011-11-18 13:30:00,JAM MAKING SET WITH JARS|REGENCY CAKESTAND 3 TIER,57.75
12579,567915,2011-09-22 17:15:00,REGENCY CAKESTAND 3 TIER,12.75
12580,549193,2011-04-07 10:24:00,LUNCH BAG CARS BLUE|LUNCH BAG SPACEBOY DESIGN,33.0
12582,544886,2011-02-24 11:42:00,PACK OF 72 RETROSPOT CAKE CASES,13.200000000000001
12582,550192,2011-04-15 08:45:00,JAM MAKING SET WITH JARS,25.5
12583,554134,2011-05-23 09:48:00,PACK OF 72 RETROSPOT CAKE CASES,13.200000000000001
12583,556463,2011-06-12 10:47:00,SPOTTY BUNTING,59.400000000000006
12583,569120,2011-09-30 12:58:00,SPOTTY BUNTING,14.850000000000001
12583,575067,2011-11-08 12:45:00,SPOTTY BUNTING,44.550000000000004
12583,577687,2011-11-21 11:16:00,PACK OF 72 RETROSPOT CAKE CASES,13.200000000000001
12583,581001,2011-12-07 08:07:00,SPOTTY BUNTING,59.400000000000006
12584,545664,2011-03-04 15:15:00,SET OF 3 CAKE TINS PANTRY DESIGN,29.700000000000003
12584,561259,2011-07-26 12:04:00,SET OF 3 CAKE TINS PANTRY DESIGN,44.550000000000004
12584,562424,2011-08-04 17:07:00,REGENCY CAKESTAND 3 TIER,12.75
12584,567478,2011-09-20 13:21:00,JAM MAKING SET WITH JARS|SET OF 3 CAKE TINS PANTRY DESIGN,40.35
12584,570919,2011-10-13 10:57:00,JAM MAKING SET WITH JARS|SET OF 3 CAKE TINS PANTRY DESIGN,40.35
12584,573365,2011-10-30 13:13:00,JAM MAKING SET WITH JARS|SET OF 3 CAKE TINS PANTRY DESIGN|WHITE HANGING HEART T-LIGHT HOLDER,139.8
12584,580746,2011-12-06 09:35:00,SET OF 3 CAKE TINS PANTRY DESIGN|WHITE HANGING HEART T-LIGHT HOLDER,97.65
12585,539957,2010-12-23 12:58:00,ASSORTED COLOUR BIRD ORNAMENT|BAKING SET 9 PIECE RETROSPOT|JAM MAKING SET PRINTED|PACK OF 72 RETROSPOT CAKE CASES|REGENCY CAKESTAND 3 TIER|SET OF 3 CAKE TINS PANTRY DESIGN,112.84
12585,550620,2011-04-19 13:39:00,ASSORTED COLOUR BIRD ORNAMENT|BAKING SET 9 PIECE RETROSPOT|REGENCY CAKESTAND 3 TIER,94.43
12586,578078,2011-11-22 16:24:00,BAKING SET 9 PIECE RETROSPOT|RETROSPOT TEA SET CERAMIC 11 PC|SET OF 3 CAKE TINS PANTRY DESIGN|WHITE HANGING HEART T-LIGHT HOLDER,77.10000000000001
12588,573588,2011-10-31 15:01:00,BAKING SET 9 PIECE RETROSPOT|REGENCY CAKESTAND 3 TIER,40.35
12589,560363,2011-07-18 12:05:00,REGENCY CAKESTAND 3 TIER,12.75
12589,575747,2011-11-11 10:19:00,PAPER CHAIN KIT 50'S CHRISTMAS|REGENCY CAKESTAND 3 TIER,68.7
12590,552978,2011-05-12 14:46:00,LUNCH BAG RED RETROSPOT,145.0
12591,542238,2011-01-26 14:35:00,JAM MAKING SET PRINTED,17.4
12592,552649,2011-05-10 13:44:00,LUNCH BAG SPACEBOY DESIGN,33.0
12592,566054,2011-09-08 15:04:00,LUNCH BAG SPACEBOY DESIGN,33.0
12593,551887,2011-05-05 09:29:00,LUNCH BAG SPACEBOY DESIGN,16.5
12593,564159,2011-08-23 12:43:00,LUNCH BAG SPACEBOY DESIGN,16.5
12594,541703,2011-01-21 09:52:00,LUNCH BAG CARS BLUE|RETROSPOT TEA SET CERAMIC 11 PC,62.7
12594,547914,2011-03-28 12:35:00,RETROSPOT TEA SET CERAMIC 11 PC,29.700000000000003
12594,550606,2011-04-19 12:08:00,LUNCH BAG CARS BLUE,33.0
12594,562922,2011-08-10 14:26:00,LUNCH BAG CARS BLUE|RETROSPOT TEA SET CERAMIC 11 PC,77.55000000000001
12594,572457,2011-10-24 12:44:00,RETROSPOT TEA SET CERAMIC 11 PC,59.400000000000006
12596,549682,2011-04-11 13:22:00,JAM MAKING SET WITH JARS,25.5
12597,546760,2011-03-16 14:00:00,BAKING SET 9 PIECE RETROSPOT|JAM MAKING SET WITH JARS|SET OF 3 CAKE TINS PANTRY DESIGN,55.2
12597,556241,2011-06-09 16:04:00,JAM MAKING SET WITH JARS|PACK OF 72 RETROSPOT CAKE CASES|PARTY BUNTING|REGENCY CAKESTAND 3 TIER,84.0
12597,573362,2011-10-30 13:06:00,HEART OF WICKER SMALL|JAM MAKING SET WITH JARS|JUMBO BAG RED RETROSPOT|SET OF 3 CAKE TINS PANTRY DESIGN,100.44999999999999
12597,577523,2011-11-20 13:33:00,SPOTTY BUNTING|WHITE HANGING HEART T-LIGHT HOLDER,32.550000000000004
12598,545105,2011-02-28 11:58:00,LUNCH BAG SPACEBOY DESIGN,16.5
12598,577502,2011-11-20 12:34:00,BAKING SET 9 PIECE RETROSPOT,29.700000000000003
12598,579634,2011-11-30 12:18:00,PACK OF 72 RETROSPOT CAKE CASES|REGENCY CAKESTAND 3 TIER,25.950000000000003
12599,543459,2011-02-08 13:28:00,PACK OF 72 RETROSPOT CAKE CASES,13.200000000000001
12599,575629,2011-11-10 13:34:00,PAPER CHAIN KIT 50'S CHRISTMAS,17.700000000000003
12600,536967,2010-12-03 12:57:00,JUMBO BAG RED RETROSPOT,58.5
12600,543048,2011-02-03 09:58:00,ASSORTED COLOUR BIRD ORNAMENT,13.52
12600,551467,2011-04-28 16:20:00,ASSORTED COLOUR BIRD ORNAMENT,13.52
12600,560230,2011-07-17 10:53:00,JUMBO BAG RED RETROSPOT,20.8
12600,575750,2011-11-11 10:29:00,JUMBO BAG RED RETROSPOT,20.8
12601,540769,2011-01-11 10:38:00,JAM MAKING SET PRINTED,17.4
12601,548412,2011-03-31 10:38:00,JAM MAKING SET PRINTED,17.4
12601,553885,2011-05-19 15:41:00,JAM MAKING SET PRINTED,34.8
12603,577168,2011-11-18 10:42:00,REGENCY CAKESTAND 3 TIER,613.1999999999999
12604,547492,2011-03-23 12:06:00,BAKING SET 9 PIECE RETROSPOT|PACK OF 72 RETROSPOT CAKE CASES,42.900000000000006
12607,570467,2011-10-10 16:06:00,BAKING SET 9 PIECE RETROSPOT|PACK OF 72 RETROSPOT CAKE CASES|RETROSPOT TEA SET CERAMIC 11 PC|SET OF 3 CAKE TINS PANTRY DESIGN,57.75000000000001
12609,567904,2011-09-22 16:34:00,LUNCH BAG SPACEBOY DESIGN,16.5
12610,562528,2011-08-05 13:52:00,BAKING SET 9 PIECE RETROSPOT|JAM MAKING SET PRINTED|REGENCY CAKESTAND 3 TIER|RETROSPOT TEA SET CERAMIC 11 PC|WHITE HANGING HEART T-LIGHT HOLDER,77.55000000000001
12610,564476,2011-08-25 12:57:00,PACK OF 72 RETROSPOT CAKE CASES|WHITE HANGING HEART T-LIGHT HOLDER,48.60000000000001
12610,572695,2011-10-25 14:23:00,BAKING SET 9 PIECE RETROSPOT|JAM MAKING SET PRINTED|JAM MAKING SET WITH JARS,72.6
12611,571670,2011-10-18 13:12:00,JAM MAKING SET PRINTED|JAM MAKING SET WITH JARS|JUMBO BAG RED RETROSPOT|PACK OF 72 RETROSPOT CAKE CASES|RETROSPOT TEA SET CERAMIC 11 PC|SPOTTY BUNTING,106.6
12613,547383,2011-03-22 15:42:00,JAM MAKING SET PRINTED|JAM MAKING SET WITH JARS|JUMBO BAG RED RETROSPOT|RETROSPOT TEA SET CERAMIC 11 PC|SET OF 3 CAKE TINS PANTRY DESIGN,136.65
